Dimension 1,Dimension 2,Slug,Title
-1.8884207,13.86137,reale-nutzung-der-bebauten-flächen-2005-umweltatlas,Reale Nutzung der bebauten Flächen 2005 (Umweltatlas)
-50.853096,35.86528,grundwassergüte-ammonium-umweltatlas,Grundwassergüte Ammonium (Umweltatlas)
-47.88048,33.632183,grundwassergüte-bor-umweltatlas,Grundwassergüte Bor (Umweltatlas)
-47.875027,33.621914,grundwassergüte-bor-umweltatlas,Grundwassergüte Bor (Umweltatlas)
-48.450188,35.329903,grundwassergüte-chemischer-sauerstoffverbrauch-umweltatlas,Grundwassergüte chemischer Sauerstoffverbrauch (Umweltatlas)
-48.421944,35.343304,grundwassergüte-chemischer-sauerstoffverbrauch-umweltatlas,Grundwassergüte chemischer Sauerstoffverbrauch (Umweltatlas)
-49.493553,33.92539,grundwassergüte-chlor-umweltatlas,Grundwassergüte Chlor (Umweltatlas)
-49.493263,33.915165,grundwassergüte-chlor-umweltatlas,Grundwassergüte Chlor (Umweltatlas)
-50.03008,31.704784,grundwassergüte-elektrische-leitfähigkeit-umweltatlas,Grundwassergüte elektrische Leitfähigkeit (Umweltatlas)
-50.026054,31.69528,grundwassergüte-elektrische-leitfähigkeit-umweltatlas,Grundwassergüte Elektrische Leitfähigkeit (Umweltatlas)
-51.24091,34.3897,grundwassergüte-kalium-umweltatlas,Grundwassergüte Kalium (Umweltatlas)
-51.232445,34.386093,grundwassergüte-kalium-umweltatlas,Grundwassergüte Kalium (Umweltatlas)
-48.89288,37.08878,grundwassergüte-ortho-phosphat-umweltatlas,Grundwassergüte Ortho-Phosphat (Umweltatlas)
-48.895004,37.08836,grundwassergüte-ortho-phosphat-umweltatlas,Grundwassergüte Ortho-Phosphat (Umweltatlas)
-49.71947,35.24157,grundwassergüte-sulfat-umweltatlas,Grundwassergüte Sulfat (Umweltatlas)
-49.721626,35.216007,grundwassergüte-sulfat-umweltatlas,Grundwassergüte Sulfat (Umweltatlas)
-3.5331547,-26.640747,grundwassermessstellen,Grundwassermessstellen
-3.5373454,-26.62664,grundwassermessstellen,Grundwassermessstellen
-57.991985,20.76501,grundwasserneubildung-2012-umweltatlas,Grundwasserneubildung 2012 (Umweltatlas)
-57.44061,21.44789,grundwasserneubildung-2012-umweltatlas,Grundwasserneubildung 2012 (Umweltatlas)
-57.90494,20.73387,grundwasserneubildung-2017-umweltatlas,Grundwasserneubildung 2017 (Umweltatlas)
-57.36483,21.51401,grundwasserneubildung-2017-umweltatlas,Grundwasserneubildung 2017 (Umweltatlas)
59.91242,43.583603,grundwassertemperatur-100m-unter-geländeoberfläche-2012-umweltatlas,Grundwassertemperatur 100m unter Geländeoberfläche 2012 (Umweltatlas)
59.575916,43.670963,grundwassertemperatur-100m-unter-geländeoberfläche-2012-umweltatlas,Grundwassertemperatur 100m unter Geländeoberfläche 2012 (Umweltatlas)
59.032246,42.89098,grundwassertemperatur-100m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur 100m unter Geländeoberfläche 2015 (Umweltatlas)
58.97678,42.868416,grundwassertemperatur-100m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur 100m unter Geländeoberfläche 2015 (Umweltatlas)
58.742077,43.604233,grundwassertemperatur-100m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur 100m unter Geländeoberfläche 2020 (Umweltatlas)
58.659004,43.631367,grundwassertemperatur-100m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur 100m unter Geländeoberfläche 2020 (Umweltatlas)
54.806553,45.368877,grundwassertemperatur-20m-unter-geländeoberfläche-2010-umweltatlas,Grundwassertemperatur 20m unter Geländeoberfläche 2010 (Umweltatlas)
78.25596,7.7447534,kinder-und-jugendliche-mit-migrationshintergrund-2016---v-2,Kinder und Jugendliche mit Migrationshintergrund 2016 - V 2
55.316933,45.02593,grundwassertemperatur-20m-unter-geländeoberfläche-2010-umweltatlas,Grundwassertemperatur 20m unter Geländeoberfläche 2010 (Umweltatlas)
54.873146,45.70349,grundwassertemperatur-20m-unter-geländeoberfläche-2012-umweltatlas,Grundwassertemperatur 20m unter Geländeoberfläche 2012 (Umweltatlas)
56.309322,44.702133,grundwassertemperatur-20m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur 20m unter Geländeoberfläche 2015 (Umweltatlas)
56.346333,44.711304,grundwassertemperatur-20m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur 20m unter Geländeoberfläche 2015 (Umweltatlas)
55.946934,45.387028,grundwassertemperatur-20m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur 20m unter Geländeoberfläche 2020 (Umweltatlas)
55.946953,45.41374,grundwassertemperatur-20m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur 20m unter Geländeoberfläche 2020 (Umweltatlas)
56.753616,48.844368,grundwassertemperatur-40m-unter-geländeoberfläche-2012-umweltatlas,Grundwassertemperatur 40m unter Geländeoberfläche 2012 (Umweltatlas)
56.83359,48.598877,grundwassertemperatur-40m-unter-geländeoberfläche-2012-umweltatlas,Grundwassertemperatur 40m unter Geländeoberfläche 2012 (Umweltatlas)
10.66297,10.744301,grünvolumen-2010-umweltatlas,Grünvolumen 2010 (Umweltatlas)
57.633286,48.3703,grundwassertemperatur-40m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur 40m unter Geländeoberfläche 2015 (Umweltatlas)
57.644863,48.279995,grundwassertemperatur-40m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur 40m unter Geländeoberfläche 2015 (Umweltatlas)
56.899605,47.803852,grundwassertemperatur-40m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur 40m unter Geländeoberfläche 2020 (Umweltatlas)
56.877987,47.755882,grundwassertemperatur-40m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur 40m unter Geländeoberfläche 2020 (Umweltatlas)
61.542862,48.01356,grundwassertemperatur-60m-unter-geländeoberfläche-2012-umweltatlas,Grundwassertemperatur 60m unter Geländeoberfläche 2012 (Umweltatlas)
-29.38134,34.263355,humusmenge-der-böden-1990-umweltatlas,Humusmenge der Böden 1990 (Umweltatlas)
61.29089,47.79945,grundwassertemperatur-60m-unter-geländeoberfläche-2012-umweltatlas,Grundwassertemperatur 60m unter Geländeoberfläche 2012 (Umweltatlas)
61.162945,47.153923,grundwassertemperatur-60m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur 60m unter Geländeoberfläche 2015 (Umweltatlas)
61.112156,47.15713,grundwassertemperatur-60m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur 60m unter Geländeoberfläche 2015 (Umweltatlas)
60.774834,47.677105,grundwassertemperatur-60m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur 60m unter Geländeoberfläche 2020 (Umweltatlas)
60.679447,47.702927,grundwassertemperatur-60m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur 60m unter Geländeoberfläche 2020 (Umweltatlas)
-29.257322,34.423046,humusmenge-der-böden-2001-umweltatlas,Humusmenge der Böden 2001 (Umweltatlas)
58.767395,46.249924,grundwassertemperatur-80m-unter-geländeoberfläche-2012-umweltatlas,Grundwassertemperatur 80m unter Geländeoberfläche 2012 (Umweltatlas)
58.611683,46.162434,grundwassertemperatur-80m-unter-geländeoberfläche-2012-umweltatlas,Grundwassertemperatur 80m unter Geländeoberfläche 2012 (Umweltatlas)
58.278133,45.42457,grundwassertemperatur-80m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur 80m unter Geländeoberfläche 2015 (Umweltatlas)
58.253235,45.42211,grundwassertemperatur-80m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur 80m unter Geländeoberfläche 2015 (Umweltatlas)
57.677986,45.978558,grundwassertemperatur-80m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur 80m unter Geländeoberfläche 2020 (Umweltatlas)
-29.042679,34.604855,humusmenge-der-böden-2005-umweltatlas,Humusmenge der Böden 2005 (Umweltatlas)
57.5527,45.98768,grundwassertemperatur-80m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur 80m unter Geländeoberfläche 2020 (Umweltatlas)
56.311974,42.343857,grundwassertemperatur---durchschnittstemperatur-des-grundwassers-20---100-m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur - Durchschnittstemperatur des Grundwassers 20 - 100 m unter Geländeoberfläche 2020 (Umweltatlas)
52.85472,43.09615,grundwassertemperatur-bezugshorizont-0m-2010-umweltatlas,Grundwassertemperatur Bezugshorizont 0m 2010 (Umweltatlas)
56.90246,40.861633,grundwassertemperatur---durchschnittstemperatur-des-grundwassers-0-m---100-m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur - Durchschnittstemperatur des Grundwassers 0 m - 100 m unter Geländeoberfläche 2015 (Umweltatlas)
56.90503,40.88553,grundwassertemperatur---durchschnittstemperatur-des-grundwassers-0-m---100-m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur - Durchschnittstemperatur des Grundwassers 0 m - 100 m unter Geländeoberfläche 2015 (Umweltatlas)
56.841114,40.47738,grundwassertemperatur---durchschnittstemperatur-des-grundwassers-0-m---50-m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur - Durchschnittstemperatur des Grundwassers 0 m - 50 m unter Geländeoberfläche 2015 (Umweltatlas)
56.842197,40.47555,grundwassertemperatur---durchschnittstemperatur-des-grundwassers-0-m---50-m-unter-geländeoberfläche-2015-umweltatlas,Grundwassertemperatur - Durchschnittstemperatur des Grundwassers 0 m - 50 m unter Geländeoberfläche 2015 (Umweltatlas)
56.32211,42.35697,grundwassertemperatur---durchschnittstemperatur-des-grundwassers-20---100m-unter-geländeoberfläche-2020-umweltatlas,Grundwassertemperatur - Durchschnittstemperatur des Grundwassers 20 - 100m unter Geländeoberfläche 2020 (Umweltatlas)
52.62711,42.85112,grundwassertemperatur-für-den-bezugshorizont-0m-nhn-1978-bis-1998-umweltatlas,Grundwassertemperatur für den Bezugshorizont 0m NHN 1978 bis 1998 (Umweltatlas)
52.79578,43.030293,grundwassertemperatur-für-den-bezugshorizont-0m-nhn-2010-umweltatlas,Grundwassertemperatur für den Bezugshorizont 0m NHN 2010 (Umweltatlas)
10.432803,10.769609,grünvolumen-2020-umweltatlas,Grünvolumen 2020 (Umweltatlas)
10.45867,10.779841,grünvolumen-2020-umweltatlas,Grünvolumen 2020 (Umweltatlas)
12.089333,10.312944,block--und-blockteilflächen,Block- und Blockteilflächen
11.821598,10.440033,straßenflächen,Straßenflächen
-20.599552,-7.7359533,hintergrundkarte-für-open-layer,Hintergrundkarte für Open Layer
-16.045061,-11.973311,hobrechtplan-1862,Hobrechtplan 1862
-29.14938,34.46685,humusmenge-der-böden-2010-umweltatlas,Humusmenge der Böden 2010 (Umweltatlas)
32.456944,-64.40379,hochwassergefahrenkarte-für-hochwasser-mit-hoher-wahrscheinlichkeit-2019-umweltatlas,Hochwassergefahrenkarte für Hochwasser mit hoher Wahrscheinlichkeit 2019 (Umweltatlas)
5.109299,-23.274302,hundefreilauf,Hundefreilauf
32.411724,-64.43822,hochwassergefahrenkarte-für-hochwasser-mit-hoher-wahrscheinlichkeit-2019-umweltatlas,Hochwassergefahrenkarte für Hochwasser mit hoher Wahrscheinlichkeit 2019 (Umweltatlas)
33.429623,-65.570885,hochwassergefahrenkarte-für-hochwasser-mit-mittlerer-wahrscheinlichkeit-2019-umweltatlas,Hochwassergefahrenkarte für Hochwasser mit mittlerer Wahrscheinlichkeit 2019 (Umweltatlas)
33.37912,-65.58646,hochwassergefahrenkarte-für-hochwasser-mit-mittlerer-wahrscheinlichkeit-2019-umweltatlas,Hochwassergefahrenkarte für Hochwasser mit mittlerer Wahrscheinlichkeit 2019 (Umweltatlas)
-28.90586,34.683506,humusmenge-der-böden-2015-umweltatlas,Humusmenge der Böden 2015 (Umweltatlas)
31.48138,-63.914463,hochwassergefahrenkarte-für-hochwasser-mit-niedriger-wahrscheinlichkeit-2019-umweltatlas,Hochwassergefahrenkarte für Hochwasser mit niedriger Wahrscheinlichkeit 2019 (Umweltatlas)
-44.43977,-1.0525334,informationssystem-stadt-und-umwelt-isu5---raumbezug-2005-umweltatlas,Informationssystem Stadt und Umwelt (ISU5) - Raumbezug 2005 (Umweltatlas)
31.474499,-63.94024,hochwassergefahrenkarte-für-hochwasser-mit-niedriger-wahrscheinlichkeit-2019-umweltatlas,Hochwassergefahrenkarte für Hochwasser mit niedriger Wahrscheinlichkeit 2019 (Umweltatlas)
33.125713,-63.74659,hochwassergefahrenkarte---gewässer-umweltatlas,Hochwassergefahrenkarte - Gewässer (Umweltatlas)
29.793756,-63.58756,hochwasserrisikokarte-für-hochwasser-mit-hoher-wahrscheinlichkeit-2019-umweltatlas---art-der-wirtschaftlichen-tätigkeit,Hochwasserrisikokarte für Hochwasser mit hoher Wahrscheinlichkeit 2019 (Umweltatlas) - Art der wirtschaftlichen Tätigkeit
5.104203,-23.279219,hundefreilauf,Hundefreilauf
-44.97449,-3.770088,informationssystem-stadt-und-umwelt-isu50---raumbezug-1990-umweltatlas,Informationssystem Stadt und Umwelt (ISU50) - Raumbezug 1990 (Umweltatlas)
31.096855,-65.63666,hochwasserrisikokarte-für-hochwasser-mit-hoher-wahrscheinlichkeit-2019-umweltatlas---betroffene-einwohner,Hochwasserrisikokarte für Hochwasser mit hoher Wahrscheinlichkeit 2019 (Umweltatlas) - Betroffene Einwohner
30.815525,-67.453705,hochwasserrisikokarte-für-hochwasser-mit-hoher-wahrscheinlichkeit-2019-umweltatlas---eu-freibadbadestelle,Hochwasserrisikokarte für Hochwasser mit hoher Wahrscheinlichkeit 2019 (Umweltatlas) - EU-Freibad/Badestelle
30.543459,-66.0749,hochwasserrisikokarte-für-hochwasser-mit-hoher-wahrscheinlichkeit-2019-umweltatlas---potenziell-betroffene-schutzgebiete,Hochwasserrisikokarte für Hochwasser mit hoher Wahrscheinlichkeit 2019 (Umweltatlas) - Potenziell betroffene Schutzgebiete
29.0981,-66.9206,hochwasserrisikokarte-für-hochwasser-mit-hoher-wahrscheinlichkeit-2019-umweltatlas---potenziell-gefährdete-objekte,Hochwasserrisikokarte für Hochwasser mit hoher Wahrscheinlichkeit 2019 (Umweltatlas) - Potenziell gefährdete Objekte
30.774372,-66.22594,hochwasserrisikokarte-für-hochwasser-mit-hoher-wahrscheinlichkeit-2019-umweltatlas---trinkwasserschutzgebiete,Hochwasserrisikokarte für Hochwasser mit hoher Wahrscheinlichkeit 2019 (Umweltatlas) - Trinkwasserschutzgebiete
30.240768,-69.07128,hochwasserrisikokarte-für-hochwasser-mit-hoher-wahrscheinlichkeit-2019-umweltatlas---unesco-weltkulturerbe,Hochwasserrisikokarte für Hochwasser mit hoher Wahrscheinlichkeit 2019 (Umweltatlas) - UNESCO-Weltkulturerbe
31.209461,-65.561386,hochwasserrisikokarte-für-hochwasser-mit-hoher-wahrscheinlichkeit-2019-umweltatlas,Hochwasserrisikokarte für Hochwasser mit hoher Wahrscheinlichkeit 2019 (Umweltatlas)
33.88795,-66.93963,hochwasserrisikokarte-für-hochwasser-mit-mittlerer-wahrscheinlichkeit-2019-umweltatlas---art-der-wirtschaftlichen-tätigkeit,Hochwasserrisikokarte für Hochwasser mit mittlerer Wahrscheinlichkeit 2019 (Umweltatlas) - Art der wirtschaftlichen Tätigkeit
33.190575,-67.24482,hochwasserrisikokarte-für-hochwasser-mit-mittlerer-wahrscheinlichkeit-2019-umweltatlas---betroffene-einwohner,Hochwasserrisikokarte für Hochwasser mit mittlerer Wahrscheinlichkeit 2019 (Umweltatlas) - Betroffene Einwohner
31.5782,-67.73174,hochwasserrisikokarte-für-hochwasser-mit-mittlerer-wahrscheinlichkeit-2019-umweltatlas---eu-freibadbadestelle,Hochwasserrisikokarte für Hochwasser mit mittlerer Wahrscheinlichkeit 2019 (Umweltatlas) - EU-Freibad/Badestelle
32.789867,-68.419525,hochwasserrisikokarte-für-hochwasser-mit-mittlerer-wahrscheinlichkeit-2019-umweltatlas---potenziell-gefährdete-objekte,Hochwasserrisikokarte für Hochwasser mit mittlerer Wahrscheinlichkeit 2019 (Umweltatlas) - Potenziell gefährdete Objekte
32.88016,-67.52791,hochwasserrisikokarte-für-hochwasser-mit-mittlerer-wahrscheinlichkeit-2019-umweltatlas---potenziell-betroffene-schutzgebiete,Hochwasserrisikokarte für Hochwasser mit mittlerer Wahrscheinlichkeit 2019 (Umweltatlas) - Potenziell betroffene Schutzgebiete
32.630844,-67.40843,hochwasserrisikokarte-für-hochwasser-mit-mittlerer-wahrscheinlichkeit-2019-umweltatlas---trinkwasserschutzgebiete,Hochwasserrisikokarte für Hochwasser mit mittlerer Wahrscheinlichkeit 2019 (Umweltatlas) - Trinkwasserschutzgebiete
31.22964,-69.13493,hochwasserrisikokarte-für-hochwasser-mit-mittlerer-wahrscheinlichkeit-2019-umweltatlas---unesco-weltkulturerbe,Hochwasserrisikokarte für Hochwasser mit mittlerer Wahrscheinlichkeit 2019 (Umweltatlas) - UNESCO-Weltkulturerbe
32.999294,-66.91013,hochwasserrisikokarte-für-hochwasser-mit-mittlerer-wahrscheinlichkeit-2019-umweltatlas,Hochwasserrisikokarte für Hochwasser mit mittlerer Wahrscheinlichkeit 2019 (Umweltatlas)
29.635517,-63.812126,hochwasserrisikokarte-für-hochwasser-mit-niedriger-wahrscheinlichkeit-2019-umweltatlas---art-der-wirtschaftlichen-tätigkeit,Hochwasserrisikokarte für Hochwasser mit niedriger Wahrscheinlichkeit 2019 (Umweltatlas) - Art der wirtschaftlichen Tätigkeit
29.854301,-65.005264,hochwasserrisikokarte-für-hochwasser-mit-niedriger-wahrscheinlichkeit-2019-umweltatlas---betroffene-einwohner,Hochwasserrisikokarte für Hochwasser mit niedriger Wahrscheinlichkeit 2019 (Umweltatlas) - Betroffene Einwohner
30.510246,-67.41855,hochwasserrisikokarte-für-hochwasser-mit-niedriger-wahrscheinlichkeit-2019-umweltatlas---eu-freibadbadestelle,Hochwasserrisikokarte für Hochwasser mit niedriger Wahrscheinlichkeit 2019 (Umweltatlas) - EU-Freibad/Badestelle
28.925821,-66.658104,hochwasserrisikokarte-für-hochwasser-mit-niedriger-wahrscheinlichkeit-2019-umweltatlas---potenziell-gefährdete-objekte,Hochwasserrisikokarte für Hochwasser mit niedriger Wahrscheinlichkeit 2019 (Umweltatlas) - Potenziell gefährdete Objekte
29.637749,-65.589485,hochwasserrisikokarte-für-hochwasser-mit-niedriger-wahrscheinlichkeit-2019-umweltatlas---potenziell-betroffene-schutzgebiete,Hochwasserrisikokarte für Hochwasser mit niedriger Wahrscheinlichkeit 2019 (Umweltatlas) - Potenziell betroffene Schutzgebiete
29.416199,-65.4208,hochwasserrisikokarte-für-hochwasser-mit-niedriger-wahrscheinlichkeit-2019-umweltatlas---trinkwasserschutzgebiete,Hochwasserrisikokarte für Hochwasser mit niedriger Wahrscheinlichkeit 2019 (Umweltatlas) - Trinkwasserschutzgebiete
30.0146,-69.00053,hochwasserrisikokarte-für-hochwasser-mit-niedriger-wahrscheinlichkeit-2019-umweltatlas---unesco-weltkulturerbe,Hochwasserrisikokarte für Hochwasser mit niedriger Wahrscheinlichkeit 2019 (Umweltatlas) - UNESCO-Weltkulturerbe
30.193644,-64.95597,hochwasserrisikokarte-für-hochwasser-mit-niedriger-wahrscheinlichkeit-2019-umweltatlas,Hochwasserrisikokarte für Hochwasser mit niedriger Wahrscheinlichkeit 2019 (Umweltatlas)
-40.343372,-28.387638,höhenlage-im-inspire-datenmodell-bildbasiertes-digitales-oberflächenmodell,Höhenlage im INSPIRE-Datenmodell (bildbasiertes Digitales Oberflächenmodell)
-40.184803,-28.92078,höhenlage-im-inspire-datenmodell-digitales-geländemodell,Höhenlage im INSPIRE-Datenmodell (Digitales Geländemodell)
-44.336124,-1.1574653,informationssystem-stadt-und-umwelt-isu5---raumbezug-2005-umweltatlas,Informationssystem Stadt und Umwelt (ISU5) - Raumbezug 2005 (Umweltatlas)
-43.280945,-1.524145,informationssystem-stadt-und-umwelt-isu5---raumbezug-2010-umweltatlas,Informationssystem Stadt und Umwelt (ISU5) - Raumbezug 2010 (Umweltatlas)
-42.61393,-2.4973054,informationssystem-stadt-und-umwelt-isu5---raumbezug-2010-umweltatlas,Informationssystem Stadt und Umwelt (ISU5) - Raumbezug 2010 (Umweltatlas)
60.291653,22.079205,jugendarbeitslosigkeit-2018,Jugendarbeitslosigkeit 2018
-43.18793,-0.15918262,informationssystem-stadt-und-umwelt-isu5---raumbezug-2015-umweltatlas---straßenflächen,Informationssystem Stadt und Umwelt (ISU5) - Raumbezug 2015 (Umweltatlas) - Straßenflächen
